target_date,year,month,week_start_date,season_window,daily_order_target,actual_orders,daily_assembly_target,actual_assembled,daily_ship_target,actual_shipped_48h,backlog_eod,on_time_ship_rate,target_met_flag
2024-07-22,2024,7,2024-07-22,Normal,50.0,43,50.0,44,50.0,40,5,0.9302,False
2024-07-23,2024,7,2024-07-22,Normal,50.0,47,50.0,51,50.0,50,2,1.0638,True
2024-07-24,2024,7,2024-07-22,Normal,50.0,50,50.0,47,50.0,46,6,0.92,False
2024-07-25,2024,7,2024-07-22,Normal,50.0,51,50.0,55,50.0,52,5,1.0196,True
2024-07-26,2024,7,2024-07-22,Normal,50.0,66,50.0,68,50.0,64,7,0.9697,True
2024-07-27,2024,7,2024-07-22,Normal,50.0,43,50.0,47,50.0,46,4,1.0698,False
2024-07-28,2024,7,2024-07-22,Normal,50.0,44,50.0,44,50.0,44,4,1.0,False
2024-07-29,2024,7,2024-07-29,Normal,50.0,53,50.0,55,50.0,54,3,1.0189,True
2024-07-30,2024,7,2024-07-29,Normal,50.0,55,50.0,55,50.0,54,4,0.9818,True
2024-07-31,2024,7,2024-07-29,Normal,50.0,35,50.0,40,50.0,39,0,1.1143,False
2024-08-01,2024,8,2024-07-29,Normal,50.0,56,50.0,56,50.0,54,2,0.9643,True
2024-08-02,2024,8,2024-07-29,Normal,50.0,49,50.0,52,50.0,48,3,0.9796,False
2024-08-03,2024,8,2024-07-29,Normal,50.0,49,50.0,49,50.0,47,5,0.9592,False
2024-08-04,2024,8,2024-07-29,Normal,50.0,44,50.0,50,50.0,50,0,1.1364,True
2024-08-05,2024,8,2024-08-05,Normal,50.0,59,50.0,56,50.0,55,4,0.9322,True
2024-08-06,2024,8,2024-08-05,Normal,50.0,53,50.0,56,50.0,55,2,1.0377,True
2024-08-07,2024,8,2024-08-05,Normal,50.0,57,50.0,54,50.0,52,7,0.9123,True
2024-08-08,2024,8,2024-08-05,Normal,50.0,55,50.0,64,50.0,60,2,1.0909,True
2024-08-09,2024,8,2024-08-05,Normal,50.0,38,50.0,43,50.0,41,0,1.0789,False
2024-08-10,2024,8,2024-08-05,Normal,50.0,47,50.0,46,50.0,45,2,0.9574,False
2024-08-11,2024,8,2024-08-05,Normal,50.0,42,50.0,42,50.0,41,3,0.9762,False
2024-08-12,2024,8,2024-08-12,Normal,50.0,36,50.0,37,50.0,36,3,1.0,False
2024-08-13,2024,8,2024-08-12,Normal,50.0,52,50.0,54,50.0,51,4,0.9808,True
2024-08-14,2024,8,2024-08-12,Normal,50.0,41,50.0,43,50.0,42,3,1.0244,False
2024-08-15,2024,8,2024-08-12,Normal,50.0,53,50.0,56,50.0,56,0,1.0566,True
2024-08-16,2024,8,2024-08-12,Normal,50.0,67,50.0,64,50.0,59,8,0.8806,True
2024-08-17,2024,8,2024-08-12,Normal,50.0,50,50.0,58,50.0,54,4,1.08,True
2024-08-18,2024,8,2024-08-12,Normal,50.0,45,50.0,45,50.0,43,6,0.9556,False
2024-08-19,2024,8,2024-08-19,Normal,50.0,51,50.0,56,50.0,55,2,1.0784,True
2024-08-20,2024,8,2024-08-19,Normal,50.0,58,50.0,57,50.0,55,5,0.9483,True
2024-08-21,2024,8,2024-08-19,Normal,50.0,49,50.0,51,50.0,49,5,1.0,False
2024-08-22,2024,8,2024-08-19,Normal,50.0,43,50.0,42,50.0,40,8,0.9302,False
2024-08-23,2024,8,2024-08-19,Normal,50.0,55,50.0,63,50.0,61,2,1.1091,True
2024-08-24,2024,8,2024-08-19,Normal,50.0,39,50.0,37,50.0,35,6,0.8974,False
2024-08-25,2024,8,2024-08-19,Normal,50.0,40,50.0,44,50.0,42,4,1.05,False
2024-08-26,2024,8,2024-08-26,Normal,50.0,38,50.0,39,50.0,37,5,0.9737,False
2024-08-27,2024,8,2024-08-26,Normal,50.0,56,50.0,61,50.0,60,1,1.0714,True
2024-08-28,2024,8,2024-08-26,Normal,50.0,57,50.0,54,50.0,53,5,0.9298,True
2024-08-29,2024,8,2024-08-26,Normal,50.0,46,50.0,48,50.0,45,6,0.9783,False
2024-08-30,2024,8,2024-08-26,Normal,50.0,39,50.0,44,50.0,40,5,1.0256,False
2024-08-31,2024,8,2024-08-26,Normal,50.0,52,50.0,51,50.0,48,9,0.9231,False
2024-09-01,2024,9,2024-08-26,Normal,50.0,34,50.0,41,50.0,39,4,1.1471,False
2024-09-02,2024,9,2024-09-02,Normal,50.0,57,50.0,60,50.0,59,2,1.0351,True
2024-09-03,2024,9,2024-09-02,Normal,50.0,59,50.0,60,50.0,60,1,1.0169,True
2024-09-04,2024,9,2024-09-02,Normal,50.0,52,50.0,49,50.0,47,6,0.9038,False
2024-09-05,2024,9,2024-09-02,Normal,50.0,38,50.0,43,50.0,42,2,1.1053,False
2024-09-06,2024,9,2024-09-02,Normal,50.0,58,50.0,60,50.0,58,2,1.0,True
2024-09-07,2024,9,2024-09-02,Normal,50.0,39,50.0,39,50.0,37,4,0.9487,False
2024-09-08,2024,9,2024-09-02,Normal,50.0,44,50.0,45,50.0,44,4,1.0,False
2024-09-09,2024,9,2024-09-09,Normal,50.0,46,50.0,49,50.0,47,3,1.0217,False
2024-09-10,2024,9,2024-09-09,Normal,50.0,53,50.0,55,50.0,53,3,1.0,True
2024-09-11,2024,9,2024-09-09,Normal,50.0,53,50.0,55,50.0,54,2,1.0189,True
2024-09-12,2024,9,2024-09-09,Normal,50.0,44,50.0,45,50.0,43,3,0.9773,False
2024-09-13,2024,9,2024-09-09,Normal,50.0,57,50.0,60,50.0,56,4,0.9825,True
2024-09-14,2024,9,2024-09-09,Normal,50.0,49,50.0,55,50.0,55,0,1.1224,True
2024-09-15,2024,9,2024-09-09,Normal,50.0,35,50.0,34,50.0,33,2,0.9429,False
2024-09-16,2024,9,2024-09-16,Normal,50.0,55,50.0,60,50.0,59,0,1.0727,True
2024-09-17,2024,9,2024-09-16,Normal,50.0,45,50.0,43,50.0,43,2,0.9556,False
2024-09-18,2024,9,2024-09-16,Normal,50.0,50,50.0,49,50.0,46,6,0.92,False
2024-09-19,2024,9,2024-09-16,Normal,50.0,55,50.0,57,50.0,55,6,1.0,True
2024-09-20,2024,9,2024-09-16,Normal,50.0,52,50.0,53,50.0,49,9,0.9423,False
2024-09-21,2024,9,2024-09-16,Normal,50.0,50,50.0,57,50.0,54,5,1.08,True
2024-09-22,2024,9,2024-09-16,Normal,50.0,45,50.0,49,50.0,47,3,1.0444,False
2024-09-23,2024,9,2024-09-23,Normal,50.0,57,50.0,59,50.0,56,4,0.9825,True
2024-09-24,2024,9,2024-09-23,Normal,50.0,44,50.0,47,50.0,44,4,1.0,False
2024-09-25,2024,9,2024-09-23,Normal,50.0,70,50.0,68,50.0,68,6,0.9714,True
2024-09-26,2024,9,2024-09-23,Normal,50.0,58,50.0,61,50.0,61,3,1.0517,True
2024-09-27,2024,9,2024-09-23,Normal,50.0,51,50.0,52,50.0,47,7,0.9216,False
2024-09-28,2024,9,2024-09-23,Normal,50.0,43,50.0,48,50.0,46,4,1.0698,False
2024-09-29,2024,9,2024-09-23,Normal,50.0,43,50.0,47,50.0,44,3,1.0233,False
2024-09-30,2024,9,2024-09-30,Normal,50.0,52,50.0,54,50.0,52,3,1.0,True
2024-10-01,2024,10,2024-09-30,Normal,50.0,39,50.0,42,50.0,39,3,1.0,False
2024-10-02,2024,10,2024-09-30,Normal,50.0,50,50.0,51,50.0,50,3,1.0,True
2024-10-03,2024,10,2024-09-30,Normal,50.0,57,50.0,60,50.0,57,3,1.0,True
2024-10-04,2024,10,2024-09-30,Normal,50.0,43,50.0,46,50.0,46,0,1.0698,False
2024-10-05,2024,10,2024-09-30,Normal,50.0,47,50.0,46,50.0,44,3,0.9362,False
2024-10-06,2024,10,2024-09-30,Normal,50.0,38,50.0,41,50.0,41,0,1.0789,False
2024-10-07,2024,10,2024-10-07,Normal,50.0,44,50.0,41,50.0,40,4,0.9091,False
2024-10-08,2024,10,2024-10-07,Normal,50.0,55,50.0,57,50.0,53,6,0.9636,True
2024-10-09,2024,10,2024-10-07,Normal,50.0,44,50.0,48,50.0,48,2,1.0909,False
2024-10-10,2024,10,2024-10-07,Normal,50.0,55,50.0,57,50.0,57,0,1.0364,True
2024-10-11,2024,10,2024-10-07,Normal,50.0,47,50.0,46,50.0,45,2,0.9574,False
2024-10-12,2024,10,2024-10-07,Normal,50.0,40,50.0,40,50.0,39,3,0.975,False
2024-10-13,2024,10,2024-10-07,Normal,50.0,55,50.0,58,50.0,56,2,1.0182,True
2024-10-14,2024,10,2024-10-14,Normal,50.0,46,50.0,45,50.0,43,5,0.9348,False
2024-10-15,2024,10,2024-10-14,Christmas,93.0,90,93.0,95,93.0,86,9,0.9556,False
2024-10-16,2024,10,2024-10-14,Christmas,93.0,102,93.0,98,93.0,91,20,0.8922,False
2024-10-17,2024,10,2024-10-14,Christmas,93.0,81,93.0,88,93.0,84,17,1.037,False
2024-10-18,2024,10,2024-10-14,Christmas,93.0,111,93.0,117,93.0,105,23,0.9459,True
2024-10-19,2024,10,2024-10-14,Christmas,93.0,73,93.0,80,93.0,74,22,1.0137,False
2024-10-20,2024,10,2024-10-14,Christmas,93.0,68,93.0,74,93.0,68,22,1.0,False
2024-10-21,2024,10,2024-10-21,Christmas,93.0,93,93.0,93,93.0,91,24,0.9785,False
2024-10-22,2024,10,2024-10-21,Christmas,93.0,107,93.0,107,93.0,105,26,0.9813,True
2024-10-23,2024,10,2024-10-21,Christmas,93.0,89,93.0,96,93.0,94,21,1.0562,True
2024-10-24,2024,10,2024-10-21,Christmas,93.0,105,93.0,107,93.0,100,26,0.9524,True
2024-10-25,2024,10,2024-10-21,Christmas,93.0,82,93.0,88,93.0,83,25,1.0122,False
2024-10-26,2024,10,2024-10-21,Christmas,93.0,83,93.0,91,93.0,87,21,1.0482,False
2024-10-27,2024,10,2024-10-21,Christmas,93.0,87,93.0,93,93.0,91,17,1.046,False
2024-10-28,2024,10,2024-10-28,Christmas,93.0,98,93.0,109,93.0,99,16,1.0102,True
2024-10-29,2024,10,2024-10-28,Christmas,93.0,99,93.0,102,93.0,99,16,1.0,True
2024-10-30,2024,10,2024-10-28,Christmas,93.0,76,93.0,77,93.0,68,24,0.8947,False
2024-10-31,2024,10,2024-10-28,Christmas,93.0,89,93.0,97,93.0,91,22,1.0225,False
2024-11-01,2024,11,2024-10-28,Christmas,93.0,93,93.0,102,93.0,101,14,1.086,True
2024-11-02,2024,11,2024-10-28,Christmas,93.0,83,93.0,88,93.0,83,14,1.0,False
2024-11-03,2024,11,2024-10-28,Christmas,93.0,75,93.0,82,93.0,76,13,1.0133,False
2024-11-04,2024,11,2024-11-04,Christmas,93.0,104,93.0,108,93.0,102,15,0.9808,True
2024-11-05,2024,11,2024-11-04,Christmas,93.0,97,93.0,115,93.0,110,2,1.134,True
2024-11-06,2024,11,2024-11-04,Christmas,93.0,80,93.0,86,93.0,82,0,1.025,False
2024-11-07,2024,11,2024-11-04,Christmas,93.0,99,93.0,98,93.0,92,7,0.9293,False
2024-11-08,2024,11,2024-11-04,Christmas,93.0,87,93.0,90,93.0,84,10,0.9655,False
2024-11-09,2024,11,2024-11-04,Christmas,93.0,87,93.0,97,93.0,90,7,1.0345,False
2024-11-10,2024,11,2024-11-04,Christmas,93.0,66,93.0,73,93.0,69,4,1.0455,False
2024-11-11,2024,11,2024-11-11,Christmas,93.0,85,93.0,86,93.0,82,7,0.9647,False
2024-11-12,2024,11,2024-11-11,Christmas,93.0,81,93.0,85,93.0,85,3,1.0494,False
2024-11-13,2024,11,2024-11-11,Christmas,93.0,98,93.0,94,93.0,86,15,0.8776,False
2024-11-14,2024,11,2024-11-11,Christmas,93.0,86,93.0,96,93.0,88,13,1.0233,False
2024-11-15,2024,11,2024-11-11,Christmas,93.0,100,93.0,110,93.0,105,8,1.05,True
2024-11-16,2024,11,2024-11-11,Christmas,93.0,87,93.0,95,93.0,91,4,1.046,False
2024-11-17,2024,11,2024-11-11,Christmas,93.0,89,93.0,95,93.0,87,6,0.9775,False
2024-11-18,2024,11,2024-11-18,Christmas,93.0,87,93.0,86,93.0,82,11,0.9425,False
2024-11-19,2024,11,2024-11-18,Christmas,93.0,109,93.0,124,93.0,114,6,1.0459,True
2024-11-20,2024,11,2024-11-18,Christmas,93.0,92,93.0,92,93.0,89,9,0.9674,False
2024-11-21,2024,11,2024-11-18,Christmas,93.0,96,93.0,110,93.0,102,3,1.0625,True
2024-11-22,2024,11,2024-11-18,Christmas,93.0,91,93.0,88,93.0,84,10,0.9231,False
2024-11-23,2024,11,2024-11-18,Christmas,93.0,77,93.0,83,93.0,77,10,1.0,False
2024-11-24,2024,11,2024-11-18,Christmas,93.0,72,93.0,74,93.0,67,15,0.9306,False
2024-11-25,2024,11,2024-11-25,Christmas,93.0,95,93.0,105,93.0,93,17,0.9789,True
2024-11-26,2024,11,2024-11-25,Christmas,93.0,74,93.0,80,93.0,71,20,0.9595,False
2024-11-27,2024,11,2024-11-25,Christmas,93.0,100,93.0,102,93.0,94,26,0.94,True
2024-11-28,2024,11,2024-11-25,Christmas,93.0,98,93.0,96,93.0,91,33,0.9286,False
2024-11-29,2024,11,2024-11-25,Christmas,93.0,113,93.0,120,93.0,110,36,0.9735,True
2024-11-30,2024,11,2024-11-25,Christmas,93.0,76,93.0,82,93.0,76,36,1.0,False
2024-12-01,2024,12,2024-11-25,Christmas,93.0,69,93.0,77,93.0,73,32,1.058,False
2024-12-02,2024,12,2024-12-02,Christmas,93.0,107,93.0,113,93.0,108,31,1.0093,True
2024-12-03,2024,12,2024-12-02,Christmas,93.0,90,93.0,96,93.0,94,27,1.0444,True
2024-12-04,2024,12,2024-12-02,Christmas,93.0,92,93.0,99,93.0,95,24,1.0326,True
2024-12-05,2024,12,2024-12-02,Christmas,93.0,91,93.0,91,93.0,84,31,0.9231,False
2024-12-06,2024,12,2024-12-02,Christmas,93.0,101,93.0,106,93.0,99,33,0.9802,True
2024-12-07,2024,12,2024-12-02,Christmas,93.0,77,93.0,83,93.0,77,33,1.0,False
2024-12-08,2024,12,2024-12-02,Christmas,93.0,70,93.0,76,93.0,74,29,1.0571,False
2024-12-09,2024,12,2024-12-09,Christmas,93.0,92,93.0,100,93.0,93,28,1.0109,True
2024-12-10,2024,12,2024-12-09,Christmas,93.0,100,93.0,107,93.0,103,25,1.03,True
2024-12-11,2024,12,2024-12-09,Christmas,93.0,89,93.0,90,93.0,85,29,0.9551,False
2024-12-12,2024,12,2024-12-09,Christmas,93.0,106,93.0,110,93.0,105,30,0.9906,True
2024-12-13,2024,12,2024-12-09,Christmas,93.0,99,93.0,111,93.0,104,25,1.0505,True
2024-12-14,2024,12,2024-12-09,Christmas,93.0,72,93.0,78,93.0,74,23,1.0278,False
2024-12-15,2024,12,2024-12-09,Christmas,93.0,78,93.0,85,93.0,82,19,1.0513,False
2024-12-16,2024,12,2024-12-16,Christmas,93.0,103,93.0,106,93.0,101,21,0.9806,True
2024-12-17,2024,12,2024-12-16,Christmas,93.0,77,93.0,88,93.0,84,14,1.0909,False
2024-12-18,2024,12,2024-12-16,Christmas,93.0,112,93.0,119,93.0,115,11,1.0268,True
2024-12-19,2024,12,2024-12-16,Christmas,93.0,98,93.0,103,93.0,100,9,1.0204,True
2024-12-20,2024,12,2024-12-16,Christmas,93.0,95,93.0,103,93.0,92,12,0.9684,False
2024-12-21,2024,12,2024-12-16,Christmas,93.0,63,93.0,73,93.0,66,9,1.0476,False
2024-12-22,2024,12,2024-12-16,Christmas,93.0,64,93.0,66,93.0,62,11,0.9688,False
2024-12-23,2024,12,2024-12-23,Christmas,93.0,101,93.0,102,93.0,95,17,0.9406,True
2024-12-24,2024,12,2024-12-23,Christmas,93.0,91,93.0,88,93.0,83,25,0.9121,False
2024-12-25,2024,12,2024-12-23,Christmas,93.0,89,93.0,91,93.0,88,26,0.9888,False
2024-12-26,2024,12,2024-12-23,Christmas,93.0,98,93.0,103,93.0,99,25,1.0102,True
2024-12-27,2024,12,2024-12-23,Christmas,93.0,88,93.0,98,93.0,94,19,1.0682,True
2024-12-28,2024,12,2024-12-23,Christmas,93.0,81,93.0,90,93.0,82,18,1.0123,False
2024-12-29,2024,12,2024-12-23,Christmas,93.0,73,93.0,75,93.0,73,18,1.0,False
2024-12-30,2024,12,2024-12-30,Christmas,93.0,79,93.0,83,93.0,79,18,1.0,False
2024-12-31,2024,12,2024-12-30,Christmas,93.0,95,93.0,103,93.0,99,14,1.0421,True
2025-01-01,2025,1,2024-12-30,Christmas,97.0,107,97.0,115,97.0,103,18,0.9626,True
2025-01-02,2025,1,2024-12-30,Christmas,97.0,76,97.0,79,97.0,77,17,1.0132,False
2025-01-03,2025,1,2024-12-30,Christmas,97.0,102,97.0,106,97.0,100,19,0.9804,True
2025-01-04,2025,1,2024-12-30,Christmas,97.0,73,97.0,77,97.0,74,18,1.0137,False
2025-01-05,2025,1,2024-12-30,Christmas,97.0,77,97.0,83,97.0,78,17,1.013,False
2025-01-06,2025,1,2025-01-06,Christmas,97.0,84,97.0,88,97.0,87,14,1.0357,False
2025-01-07,2025,1,2025-01-06,Christmas,97.0,91,97.0,95,97.0,89,16,0.978,False
2025-01-08,2025,1,2025-01-06,Normal,52.0,41,52.0,47,52.0,44,13,1.0732,False
2025-01-09,2025,1,2025-01-06,Normal,52.0,49,52.0,55,52.0,53,9,1.0816,True
2025-01-10,2025,1,2025-01-06,Normal,52.0,60,52.0,66,52.0,65,4,1.0833,True
2025-01-11,2025,1,2025-01-06,Normal,52.0,61,52.0,65,52.0,65,0,1.0656,True
2025-01-12,2025,1,2025-01-06,Normal,52.0,45,52.0,40,52.0,38,7,0.8444,False
2025-01-13,2025,1,2025-01-13,Normal,52.0,59,52.0,63,52.0,60,6,1.0169,True
2025-01-14,2025,1,2025-01-13,Normal,52.0,55,52.0,60,52.0,57,4,1.0364,True
2025-01-15,2025,1,2025-01-13,Normal,52.0,46,52.0,53,52.0,52,0,1.1304,True
2025-01-16,2025,1,2025-01-13,Normal,52.0,58,52.0,58,52.0,56,2,0.9655,True
2025-01-17,2025,1,2025-01-13,Normal,52.0,53,52.0,50,52.0,50,5,0.9434,False
2025-01-18,2025,1,2025-01-13,Normal,52.0,41,52.0,47,52.0,46,0,1.122,False
2025-01-19,2025,1,2025-01-13,Normal,52.0,46,52.0,44,52.0,43,3,0.9348,False
2025-01-20,2025,1,2025-01-20,Normal,52.0,53,52.0,56,52.0,55,1,1.0377,True
2025-01-21,2025,1,2025-01-20,Normal,52.0,55,52.0,57,52.0,54,2,0.9818,True
2025-01-22,2025,1,2025-01-20,Normal,52.0,37,52.0,40,52.0,37,2,1.0,False
2025-01-23,2025,1,2025-01-20,Normal,52.0,64,52.0,66,52.0,65,1,1.0156,True
2025-01-24,2025,1,2025-01-20,Normal,52.0,46,52.0,42,52.0,42,5,0.913,False
2025-01-25,2025,1,2025-01-20,Normal,52.0,50,52.0,52,52.0,52,3,1.04,True
2025-01-26,2025,1,2025-01-20,Normal,52.0,49,52.0,49,52.0,45,7,0.9184,False
2025-01-27,2025,1,2025-01-27,Normal,52.0,45,52.0,50,52.0,50,2,1.1111,False
2025-01-28,2025,1,2025-01-27,Normal,52.0,50,52.0,49,52.0,47,5,0.94,False
2025-01-29,2025,1,2025-01-27,Normal,52.0,51,52.0,58,52.0,58,0,1.1373,True
2025-01-30,2025,1,2025-01-27,Normal,52.0,62,52.0,55,52.0,55,7,0.8871,True
2025-01-31,2025,1,2025-01-27,Normal,52.0,44,52.0,50,52.0,50,1,1.1364,False
2025-02-01,2025,2,2025-01-27,Normal,52.0,48,52.0,46,52.0,46,3,0.9583,False
2025-02-02,2025,2,2025-01-27,Normal,52.0,43,52.0,46,52.0,44,2,1.0233,False
2025-02-03,2025,2,2025-02-03,Normal,52.0,46,52.0,46,52.0,44,4,0.9565,False
2025-02-04,2025,2,2025-02-03,Normal,52.0,45,52.0,47,52.0,45,4,1.0,False
2025-02-05,2025,2,2025-02-03,Normal,52.0,48,52.0,55,52.0,53,0,1.1042,True
2025-02-06,2025,2,2025-02-03,Normal,52.0,61,52.0,54,52.0,52,9,0.8525,True
2025-02-07,2025,2,2025-02-03,Normal,52.0,59,52.0,65,52.0,61,7,1.0339,True
2025-02-08,2025,2,2025-02-03,Normal,52.0,45,52.0,49,52.0,47,5,1.0444,False
2025-02-09,2025,2,2025-02-03,Normal,52.0,36,52.0,41,52.0,38,3,1.0556,False
2025-02-10,2025,2,2025-02-10,Normal,52.0,56,52.0,56,52.0,54,5,0.9643,True
2025-02-11,2025,2,2025-02-10,Normal,52.0,38,52.0,40,52.0,39,4,1.0263,False
2025-02-12,2025,2,2025-02-10,Normal,52.0,55,52.0,59,52.0,57,2,1.0364,True
2025-02-13,2025,2,2025-02-10,Normal,52.0,52,52.0,50,52.0,48,6,0.9231,False
2025-02-14,2025,2,2025-02-10,Normal,52.0,58,52.0,63,52.0,61,3,1.0517,True
2025-02-15,2025,2,2025-02-10,Normal,52.0,47,52.0,49,52.0,48,2,1.0213,False
2025-02-16,2025,2,2025-02-10,Normal,52.0,44,52.0,43,52.0,41,5,0.9318,False
2025-02-17,2025,2,2025-02-17,Normal,52.0,59,52.0,63,52.0,62,2,1.0508,True
2025-02-18,2025,2,2025-02-17,Normal,52.0,53,52.0,58,52.0,57,0,1.0755,True
2025-02-19,2025,2,2025-02-17,Normal,52.0,51,52.0,50,52.0,46,5,0.902,False
2025-02-20,2025,2,2025-02-17,Easter,69.0,75,69.0,79,69.0,75,5,1.0,True
2025-02-21,2025,2,2025-02-17,Easter,69.0,74,69.0,70,69.0,66,13,0.8919,False
2025-02-22,2025,2,2025-02-17,Easter,69.0,68,69.0,74,69.0,72,9,1.0588,True
2025-02-23,2025,2,2025-02-17,Easter,69.0,67,69.0,74,69.0,71,5,1.0597,True
2025-02-24,2025,2,2025-02-24,Easter,69.0,78,69.0,81,69.0,78,5,1.0,True
2025-02-25,2025,2,2025-02-24,Easter,69.0,69,69.0,67,69.0,64,10,0.9275,False
2025-02-26,2025,2,2025-02-24,Easter,69.0,82,69.0,84,69.0,80,12,0.9756,True
2025-02-27,2025,2,2025-02-24,Easter,69.0,76,69.0,80,69.0,76,12,1.0,True
2025-02-28,2025,2,2025-02-24,Easter,69.0,65,69.0,73,69.0,73,4,1.1231,True
2025-03-01,2025,3,2025-02-24,Easter,69.0,65,69.0,70,69.0,66,3,1.0154,False
2025-03-02,2025,3,2025-02-24,Easter,69.0,51,69.0,54,69.0,53,1,1.0392,False
2025-03-03,2025,3,2025-03-03,Easter,69.0,72,69.0,72,69.0,68,5,0.9444,False
2025-03-04,2025,3,2025-03-03,Easter,69.0,78,69.0,76,69.0,73,10,0.9359,True
2025-03-05,2025,3,2025-03-03,Easter,69.0,63,69.0,67,69.0,65,8,1.0317,False
2025-03-06,2025,3,2025-03-03,Easter,69.0,64,69.0,71,69.0,70,2,1.0938,True
2025-03-07,2025,3,2025-03-03,Easter,69.0,81,69.0,83,69.0,80,3,0.9877,True
2025-03-08,2025,3,2025-03-03,Easter,69.0,60,69.0,62,69.0,61,2,1.0167,False
2025-03-09,2025,3,2025-03-03,Easter,69.0,49,69.0,52,69.0,50,1,1.0204,False
2025-03-10,2025,3,2025-03-10,Easter,69.0,71,69.0,71,69.0,68,4,0.9577,False
2025-03-11,2025,3,2025-03-10,Easter,69.0,74,69.0,75,69.0,72,6,0.973,True
2025-03-12,2025,3,2025-03-10,Easter,69.0,75,69.0,79,69.0,77,4,1.0267,True
2025-03-13,2025,3,2025-03-10,Easter,69.0,64,69.0,69,69.0,69,0,1.0781,True
2025-03-14,2025,3,2025-03-10,Easter,69.0,69,69.0,71,69.0,68,1,0.9855,False
2025-03-15,2025,3,2025-03-10,Easter,69.0,63,69.0,65,69.0,62,2,0.9841,False
2025-03-16,2025,3,2025-03-10,Easter,69.0,41,69.0,44,69.0,42,1,1.0244,False
2025-03-17,2025,3,2025-03-17,Easter,69.0,69,69.0,70,69.0,66,4,0.9565,False
2025-03-18,2025,3,2025-03-17,Easter,69.0,56,69.0,58,69.0,57,3,1.0179,False
2025-03-19,2025,3,2025-03-17,Easter,69.0,95,69.0,97,69.0,96,2,1.0105,True
2025-03-20,2025,3,2025-03-17,Easter,69.0,79,69.0,80,69.0,76,5,0.962,True
2025-03-21,2025,3,2025-03-17,Easter,69.0,70,69.0,68,69.0,66,9,0.9429,False
2025-03-22,2025,3,2025-03-17,Easter,69.0,64,69.0,70,69.0,68,5,1.0625,False
2025-03-23,2025,3,2025-03-17,Easter,69.0,57,69.0,60,69.0,58,4,1.0175,False
2025-03-24,2025,3,2025-03-24,Easter,69.0,63,69.0,64,69.0,64,3,1.0159,False
2025-03-25,2025,3,2025-03-24,Easter,69.0,75,69.0,78,69.0,77,1,1.0267,True
2025-03-26,2025,3,2025-03-24,Easter,69.0,62,69.0,62,69.0,61,2,0.9839,False
2025-03-27,2025,3,2025-03-24,Easter,69.0,58,69.0,59,69.0,58,2,1.0,False
2025-03-28,2025,3,2025-03-24,Easter,69.0,71,69.0,68,69.0,65,8,0.9155,False
2025-03-29,2025,3,2025-03-24,Easter,69.0,57,69.0,64,69.0,62,3,1.0877,False
2025-03-30,2025,3,2025-03-24,Easter,69.0,58,69.0,58,69.0,54,7,0.931,False
2025-03-31,2025,3,2025-03-31,Easter,69.0,68,69.0,77,69.0,75,0,1.1029,True
2025-04-01,2025,4,2025-03-31,Easter,69.0,82,69.0,79,69.0,77,5,0.939,True
2025-04-02,2025,4,2025-03-31,Easter,69.0,57,69.0,56,69.0,56,6,0.9825,False
2025-04-03,2025,4,2025-03-31,Easter,69.0,72,69.0,78,69.0,71,7,0.9861,True
2025-04-04,2025,4,2025-03-31,Easter,69.0,71,69.0,77,69.0,77,1,1.0845,True
2025-04-05,2025,4,2025-03-31,Easter,69.0,62,69.0,58,69.0,57,6,0.9194,False
2025-04-06,2025,4,2025-03-31,Easter,69.0,63,69.0,67,69.0,64,5,1.0159,False
2025-04-07,2025,4,2025-04-07,Easter,69.0,75,69.0,75,69.0,71,9,0.9467,True
2025-04-08,2025,4,2025-04-07,Normal,52.0,54,52.0,62,52.0,61,2,1.1296,True
2025-04-09,2025,4,2025-04-07,Normal,52.0,64,52.0,61,52.0,59,7,0.9219,True
2025-04-10,2025,4,2025-04-07,Normal,52.0,60,52.0,66,52.0,66,1,1.1,True
2025-04-11,2025,4,2025-04-07,Normal,52.0,47,52.0,47,52.0,43,5,0.9149,False
2025-04-12,2025,4,2025-04-07,Normal,52.0,43,52.0,48,52.0,46,2,1.0698,False
2025-04-13,2025,4,2025-04-07,Normal,52.0,36,52.0,39,52.0,36,2,1.0,False
2025-04-14,2025,4,2025-04-14,Normal,52.0,48,52.0,42,52.0,42,8,0.875,False
2025-04-15,2025,4,2025-04-14,Normal,52.0,54,52.0,66,52.0,61,1,1.1296,True
2025-04-16,2025,4,2025-04-14,Normal,52.0,53,52.0,53,52.0,52,2,0.9811,True
2025-04-17,2025,4,2025-04-14,Normal,52.0,49,52.0,49,52.0,46,5,0.9388,False
2025-04-18,2025,4,2025-04-14,Normal,52.0,56,52.0,60,52.0,58,3,1.0357,True
2025-04-19,2025,4,2025-04-14,Normal,52.0,46,52.0,45,52.0,41,8,0.8913,False
2025-04-20,2025,4,2025-04-14,Normal,52.0,47,52.0,54,52.0,53,2,1.1277,True
2025-04-21,2025,4,2025-04-21,Normal,52.0,44,52.0,41,52.0,40,6,0.9091,False
2025-04-22,2025,4,2025-04-21,Normal,52.0,58,52.0,60,52.0,57,7,0.9828,True
2025-04-23,2025,4,2025-04-21,Normal,52.0,49,52.0,55,52.0,53,3,1.0816,True
2025-04-24,2025,4,2025-04-21,Normal,52.0,40,52.0,43,52.0,42,1,1.05,False
